asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_badge,product_availability,coupon_text,book_formats,unit_price,unit_count,book_format,product_byline,price_missing,has_discount
B0D33RXFVT,"Motorola Moto Razr 40 5G 2023, 128GB + 8GB RAM, Sage Green - Unlocked (Renewed)",224.97,224.97,USD,3.7,205,https://www.amazon.com/dp/B0D33RXFVT,https://m.media-amazon.com/images/I/51pD3ERTtkL._AC_UY654_QL65_.jpg,4,162.0,False,False,False,False,200+ bought in past month,"FREE delivery Tomorrow, Sep 11Only 10 left in stock - order soon.",False,,Only 10 left in stock - order soon.,,,,,,,False,False
B0DKTRNCTN,"VTech IS8128-51 Super Long Range 5-Handset DECT 6.0 Cordless Phone for Home with Answering Machine, 2300 ft Range, Call Blocking, Bluetooth Connect to Cell, Intercom",164.95,164.95,USD,4.2,4829,https://www.amazon.com/dp/B0DKTRNCTN,https://m.media-amazon.com/images/I/81bTER-wsEL._AC_UY654_QL65_.jpg,3,104.53,False,False,True,False,400+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B097C3TS3Q,"Samsung Galaxy A42 5G, 128GB, Black - Unlocked (Renewed)",120.92,120.92,USD,4.1,1418,https://www.amazon.com/dp/B097C3TS3Q,https://m.media-amazon.com/images/I/61+1P+zaZTS._AC_UY654_QL65_.jpg,7,91.0,False,False,False,False,200+ bought in past month,"FREE delivery Sat, Sep 12Only 1 left in stock - order soon.",False,,Only 1 left in stock - order soon.,,,,,,,False,False
B09W3PK64J,"Samsung Galaxy S22+ Plus 5G, US Version, 128GB, Green - Unlocked (Renewed)",208.95,208.95,USD,4.2,548,https://www.amazon.com/dp/B09W3PK64J,https://m.media-amazon.com/images/I/71GFJM41gKL._AC_UY654_QL65_.jpg,19,159.99,False,False,False,False,500+ bought in past month,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,,,,,,,,,False,False
B0DMCTB8GK,"Samsung Galaxy A15 5G, 128GB, Blue Black - Locked to T-Mobile (Renewed)",98.44,98.44,USD,3.9,1024,https://www.amazon.com/dp/B0DMCTB8GK,https://m.media-amazon.com/images/I/51mRnMaCDpL._AC_UY654_QL65_.jpg,27,98.42,False,False,True,False,200+ bought in past month,"Join Prime to get FREE delivery Sat, Sep 12Or Non-members get FREE delivery Tue, Sep 15Only 7 left in stock - order soon.",False,,Only 7 left in stock - order soon.,,,,,,,False,False
B0HB4VG4YN,Mkeke for iPhone Duo Case Techwoven Black | [Compatible with MagSafe] [Premium Tech Woven Fabric] [Drop Protection] Shockproof Skin-Friendly,35.99,35.99,USD,4.6,447,https://www.amazon.com/dp/B0HB4VG4YN,https://m.media-amazon.com/images/I/81xfPeU3hSL._AC_UY654_QL65_.jpg,1,35.99,False,False,True,False,,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False
B09P147NYF,"VTech VG208 DECT 6.0 Corded/Cordless Phone with Answering Machine, Call Blocking, Caller ID, Large Backlit Display, Full-Duplex Speakerphone - Silver/Black",72.95,72.95,USD,4.2,2299,https://www.amazon.com/dp/B09P147NYF,https://m.media-amazon.com/images/I/719VUBk0ygL._AC_UY654_QL65_.jpg,2,38.8,False,False,True,False,300+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B08PNN2SKF,"Apple iPhone 12 Mini, 64GB, Blue - Unlocked (Renewed)",168.92,168.92,USD,4.0,19519,https://www.amazon.com/dp/B08PNN2SKF,https://m.media-amazon.com/images/I/51-ZD+JBZ7L._AC_UY654_QL65_.jpg,10,154.99,False,False,False,False,500+ bought in past month,"FREE delivery Sat, Sep 12",True,,,,,,,,,False,False
B084KS5WYC,Samsung Galaxy A10e 32GB A102U GSM Unlocked Phone - Black (Renewed),76.44,76.44,USD,4.0,4344,https://www.amazon.com/dp/B084KS5WYC,https://m.media-amazon.com/images/I/71Eh6YWqqyL._AC_UY654_QL65_.jpg,9,72.0,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B00F9Z3RX8,"Panasonic Cordless Phone System, 2 Line with 2 Handsets - Answering Machine, Link2Cell, 3-Way Conference, Call Block, Long Range DECT 6.0, Bluetooth - KX-TG9542B (Black)",173.99,193.99,USD,4.1,1067,https://www.amazon.com/dp/B00F9Z3RX8,https://m.media-amazon.com/images/I/61cQFNH+d9L._AC_UY654_QL65_.jpg,4,137.45,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,Limited time deal,,,,,,,,False,True
B0DYV232GT,"AT&amp;T DECT 6.0 Cordless Phone, 4-Handset – Smart Call Blocker, Bluetooth Connect to Cell, Answering Machine, 1.8&quot; Backlit Display | DL72419",86.96,96.95,USD,4.2,15271,https://www.amazon.com/dp/B0DYV232GT,https://m.media-amazon.com/images/I/81wvcExy7DL._AC_UY654_QL65_.jpg,2,42.61,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,Limited time deal,,,,,,,,False,True
B0CK5T84WJ,"Samsung Galaxy Z Flip 5 5G, US Version, 512GB, Graphite - Unlocked (Renewed)",338.44,338.44,USD,4.0,451,https://www.amazon.com/dp/B0CK5T84WJ,https://m.media-amazon.com/images/I/51kso67o64L._AC_UY654_QL65_.jpg,2,289.99,False,False,False,False,50+ bought in past month,FREE delivery Sep 18 - 24Or fastest delivery Sep 18 - 22,True,,,,,,,,,False,False
B0GW9TVHJB,"Samsung Galaxy A57 5G (2026), Unlocked Android Smartphone, 128GB, AMOLED Display, Triple Camera, IP68, 5000mAh Battery, US Version, US 1 Yr Warranty, Awesome Gray",549.99,549.99,USD,4.4,126,https://www.amazon.com/dp/B0GW9TVHJB,https://m.media-amazon.com/images/I/51mD59m3QKL._AC_UY654_QL65_.jpg,5,438.45,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B0FQZRXX2R,Samsung Galaxy A07 4G Ai (Compatible only with T-Mobile Mint Tello &amp; Global) (64GB + 4GB) Unlocked SM-A075/DS Dual Sim Warranty Latin America 6.7&quot; 50MP Dual Cam (Black SM-A075MZKGGTO),124.7,124.7,USD,4.3,169,https://www.amazon.com/dp/B0FQZRXX2R,https://m.media-amazon.com/images/I/41BeV0vmH3L._AC_UY654_QL65_.jpg,7,79.6,False,False,True,False,200+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False
B0F493SPV4,"Samsung Galaxy A56 5G 2025 | 256GB, 12GB, Dual SIM | 6.7&quot; 120Hz AMOLED, IP67 Water Resistant, Android 15 | International Model Factory Unlocked for T-Mobile &amp; Global | 25W Charger Bundle (Graphite)",399.0,399.0,USD,4.4,512,https://www.amazon.com/dp/B0F493SPV4,https://m.media-amazon.com/images/I/413rgp6fc1L._AC_UY654_QL65_.jpg,1,399.0,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 20 left in stock - order soon.",True,,Only 20 left in stock - order soon.,,,,,,,False,False
B0C5B736X3,"SAMSUNG Galaxy S23 5G, US Version, 128GB, Phantom Black - Unlocked (Renewed)",255.0,255.0,USD,4.1,2109,https://www.amazon.com/dp/B0C5B736X3,https://m.media-amazon.com/images/I/51yz4TrDNdL._AC_UY654_QL65_.jpg,35,209.95,False,False,False,False,1K+ bought in past month,"FREE delivery Sat, Sep 12Only 14 left in stock - order soon.",True,,Only 14 left in stock - order soon.,,,,,,,False,False
B09Z8P34NM,"Samsung Galaxy A13, 32GB, Black - Unlocked (Renewed)",92.44,92.44,USD,4.1,1738,https://www.amazon.com/dp/B09Z8P34NM,https://m.media-amazon.com/images/I/61IX+1qw35L._AC_UY654_QL65_.jpg,11,74.49,False,False,True,False,400+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 10 left in stock - order soon.",False,,Only 10 left in stock - order soon.,,,,,,,False,False
B09LN7CB6H,T-Mobile REVVL V+ 5G Android 64GB Smartphone - Nebula Black (Renewed) (T-Mobile Unlocked),98.44,98.44,USD,4.0,641,https://www.amazon.com/dp/B09LN7CB6H,https://m.media-amazon.com/images/I/51Da6-PelKL._AC_UY654_QL65_.jpg,4,92.35,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B09SM24S8C,"Samsung Galaxy A03s, 32GB, Black - Unlocked (GSM Only) (Renewed)",76.9,76.9,USD,4.0,2064,https://www.amazon.com/dp/B09SM24S8C,https://m.media-amazon.com/images/I/51m45B3Yy+L._AC_UY654_QL65_.jpg,1,76.9,False,False,False,False,200+ bought in past month,"FREE delivery Sep 15 - 18Or fastest delivery Wed, Sep 16Only 2 left in stock - order soon.",True,,Only 2 left in stock - order soon.,,,,,,,False,False
B0F9QP41SS,Samsung Straight Talk Galaxy A16 5G SM-S166V 128GB 4GB RAM Blue 6.7&quot; FHD+ Super AMOLED Android 14 Triple Rear Camera 5G Smartphone,95.0,109.98,USD,4.2,13,https://www.amazon.com/dp/B0F9QP41SS,https://m.media-amazon.com/images/I/41F-hpXqr0L._AC_UY654_QL65_.jpg,1,95.0,False,False,False,False,100+ bought in past month,"FREE delivery Thu, Sep 17Or fastest delivery Sep 14 - 15",False,,,,,,,,,False,True
B09X3YNV4N,"Motorola Moto G Power 2022, 64GB + 4GB RAM, Dark Grove - Unlocked (Renewed)",83.99,83.99,USD,4.1,284,https://www.amazon.com/dp/B09X3YNV4N,https://m.media-amazon.com/images/I/61Oy3MBSjlL._AC_UY654_QL65_.jpg,5,78.0,False,False,True,False,200+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15Only 1 left in stock - order soon.",False,,Only 1 left in stock - order soon.,,,,,,,False,False
B0G2PST2HJ,"AT&amp;T 3-Handsets Landline Home Phone with Call Blocker, Caller ID/Call Waiting, Full-Duplex Handset Speakerphone, Backlit Keypad &amp; Display, Rechargeable Battery, ECO Mode, DECT 6.0: GL2101-31",67.95,67.95,USD,4.4,2732,https://www.amazon.com/dp/B0G2PST2HJ,https://m.media-amazon.com/images/I/81KaO5cLiBL._AC_UY654_QL65_.jpg,2,31.94,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B0B8F1S1XG,"AT&amp;T CL82219 DECT 6.0 2-Handset Cordless Phone for Home, Black | Answering Machine, Call Blocking, Caller ID Announcer, Intercom, Long Range",64.95,64.95,USD,4.3,1195,https://www.amazon.com/dp/B0B8F1S1XG,https://m.media-amazon.com/images/I/71fPZrfv6aL._AC_UY654_QL65_.jpg,2,43.88,False,False,True,False,200+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B0DJVSFQKD,"8849 Tank 2 Pro Phone, Rugged Android Smartphone with 23800mAh Big Battery | 6.79’’, Built-in Projector, Android 15, 512GB Unlocked 4G Heavy Duty Cell Phone OTG for Construction Survey Outdoor Camping",439.99,439.99,USD,3.9,153,https://www.amazon.com/dp/B0DJVSFQKD,https://m.media-amazon.com/images/I/71vdA1mdewL._AC_UY654_QL65_.jpg,1,439.99,False,False,True,False,,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B0DLHNWHRF,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Blue Black ECOLOGO EPEAT",188.44,188.44,USD,4.2,3844,https://www.amazon.com/dp/B0DLHNWHRF,https://m.media-amazon.com/images/I/71KGkQ+KOKL._AC_UY654_QL65_.jpg,4,154.44,False,False,False,True,400+ bought in past month,FREE delivery Sep 16 - 19Or fastest delivery Sep 16 - 17,True,,,,,,,,,False,False
B0FMY6ZSF1,"4G Smartphone Unlocked, Android 12.0 Mobile Phones 6.6&#x27;&#x27; HD+ Display, 4GB RAM 32GB ROM/256GB SD, 4G Dual SIM Dual Camera, Face ID+WiFi+BT+FM+GPS+OTG (Pink)",79.99,79.99,USD,3.4,157,https://www.amazon.com/dp/B0FMY6ZSF1,https://m.media-amazon.com/images/I/61SQ5G+Ma5L._AC_UY654_QL65_.jpg,1,79.99,False,False,False,False,100+ bought in past month,FREE delivery Sep 26 - Oct 13Or fastest delivery Sep 26 - Oct 11,True,,,,,,,,,False,False
B0DXR5FH9C,"SAMSUNG Galaxy A56 5G 2025 with AI | 256GB, 8GB, Dual SIM | 6.7&quot; 120Hz AMOLED, Water Resistant, Android 15 | International Model Factory Unlocked for T-Mobile, Global | 25W Charger Bundle (Graphite)",383.47,383.47,USD,4.3,1053,https://www.amazon.com/dp/B0DXR5FH9C,https://m.media-amazon.com/images/I/51xoyKNLBvL._AC_UY654_QL65_.jpg,9,383.46,False,False,True,False,400+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False
B08HC5GMK2,"Samsung Galaxy A11, 32GB - Unlocked (Renewed)",74.44,74.44,USD,4.1,1436,https://www.amazon.com/dp/B08HC5GMK2,https://m.media-amazon.com/images/I/51y-JGU66-L._AC_UY654_QL65_.jpg,6,69.9,False,False,True,False,300+ bought in past month,"Join Prime to get FREE delivery Sun, Sep 13Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B09Q1J6JHG,"Motorola Moto G Pure 2021, 32GB + 3GB RAM, Deep Indigo - Unlocked (Renewed)",74.62,129.99,USD,4.0,932,https://www.amazon.com/dp/B09Q1J6JHG,https://m.media-amazon.com/images/I/51k3jIwmjyL._AC_UY654_QL65_.jpg,5,69.99,False,False,True,False,50+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15Only 2 left in stock - order soon.",False,,Only 2 left in stock - order soon.,,,,,,,False,True
B0GK8P87M6,"8849 Tank 5 eSIM Rugged Phone 5G, 6.73’’ 3K AMOLED Smartphone Android 16 | With 220LM/2K Projector, Waterproof Heavy Duty Industrial Work Cell Phone Unlocked,Large Battery OTG for Construction Camping",981.99,981.99,USD,4.2,13,https://www.amazon.com/dp/B0GK8P87M6,https://m.media-amazon.com/images/I/81ti3hSd4fL._AC_UY654_QL65_.jpg,1,981.99,False,False,True,False,50+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B0BZK2FCJ8,"Panasonic Cordless Phone with Advanced Call Block, Bilingual Caller ID, Easy to Read Large High-Contrast Display, Expandable System with 1 Handset, KX-TGD810B (Black)",37.99,42.99,USD,4.3,1194,https://www.amazon.com/dp/B0BZK2FCJ8,https://m.media-amazon.com/images/I/71qcUNnQYDL._AC_UY654_QL65_.jpg,3,18.89,False,False,True,False,300+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,Limited time deal,,,,,,,,False,True
B09SHJGLNN,"Samsung Galaxy S21 FE 5G, US Version, 128GB, Gray - Unlocked (Renewed)",149.0,159.0,USD,3.7,3489,https://www.amazon.com/dp/B09SHJGLNN,https://m.media-amazon.com/images/I/616kK0b+d+L._AC_UY654_QL65_.jpg,25,137.99,False,False,False,False,500+ bought in past month,"FREE delivery Sat, Sep 12",True,,,,,,,,,False,True
B0GH2N9S35,BLU Bold K12 | 2025 | Unlocked | 6.8” HD+ 120Hz Infinity Display | 50MP Main + 8MP Selfie Cameras | 128GB Internal Storage | US Version | US Warranty | Champagne Gold,99.99,99.99,USD,3.9,77,https://www.amazon.com/dp/B0GH2N9S35,https://m.media-amazon.com/images/I/81JrCHzrZlL._AC_UY654_QL65_.jpg,3,86.99,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False
B0GYQGF7CD,Moto G Stylus 2026 | Unlocked | 8/128GB | 50MP | Coal Smoke | SGS-Tested Toughness + Active Stylus Pen,499.99,499.99,USD,4.4,31,https://www.amazon.com/dp/B0GYQGF7CD,https://m.media-amazon.com/images/I/615t3AnKr0L._AC_UY654_QL65_.jpg,1,499.99,False,False,True,False,50+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B0HCNQ13KM,"TCL 60 XE NXTPAPER 5G Unlocked Android Phone, 6.8&quot; 120Hz Display, 8+256GB | NXTPAPER 3.0, Octa-core CPU, AI Tools, 50MP Main Camera, 5010mAh Battery, Cell Phone for Daily Use &amp; Entertainment",229.99,284.99,USD,4.3,29,https://www.amazon.com/dp/B0HCNQ13KM,https://m.media-amazon.com/images/I/81IrxvqffWL._AC_UY654_QL65_.jpg,1,229.99,False,False,True,False,200+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,True
B0FHCSFMY4,"Samsung Galaxy A15 5G, 64GB, Blue Black - Locked to T-Mobile (Renewed)",96.44,119.99,USD,4.1,43,https://www.amazon.com/dp/B0FHCSFMY4,https://m.media-amazon.com/images/I/41WLCJ94JqL._AC_UY653_QL65_.jpg,12,84.99,False,False,True,False,200+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,True
B0C8FR2XHJ,"Samsung Galaxy A14 5G, 64GB + 4GB RAM, Black - Unlocked (GSM Only) (Renewed)",104.44,104.44,USD,4.0,1015,https://www.amazon.com/dp/B0C8FR2XHJ,https://m.media-amazon.com/images/I/71vkaWmpemL._AC_UY654_QL65_.jpg,9,82.31,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B073FLYQZ5,Panasonic KX-TGM420W + (1) KX-TGMA44W Amplified Cordless Phone with Digital Answering Machine and Voice Volume Booster upto 40 dB (2 Handsets),219.98,219.98,USD,4.3,1078,https://www.amazon.com/dp/B073FLYQZ5,https://m.media-amazon.com/images/I/61JaEG8qGJS._AC_UY654_QL65_.jpg,1,219.98,False,False,True,False,200+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B0DCGQJ6ZC,"Motorola Moto G 5G 2024, 128GB + 4GB RAM, Sage Green - Unlocked (Renewed)",117.99,117.99,USD,3.9,945,https://www.amazon.com/dp/B0DCGQJ6ZC,https://m.media-amazon.com/images/I/51iFMfKzTvL._AC_UY654_QL65_.jpg,5,94.99,False,False,False,False,300+ bought in past month,"FREE delivery Sep 11 - 14Or fastest delivery Tomorrow, Sep 11",False,,,,,,,,,False,False
B0BTTQQ5PR,Yealink T54W IP Phone - Power Adapters Included,173.0,173.0,USD,4.4,99,https://www.amazon.com/dp/B0BTTQQ5PR,https://m.media-amazon.com/images/I/416yxqanq6L._AC_UY600_QL65_.jpg,5,115.0,False,False,False,False,300+ bought in past month,"FREE delivery Sep 14 - 16Or fastest delivery Tomorrow, Sep 11",False,,,,,,,,,False,False
B0C6FN388N,"Light Phone II [Black] 4G Volte Phone, Minimalist Phone for Calling &amp; Texting, Bluetooth, WiFi, Personal Hotspot…",299.0,299.0,USD,3.4,17,https://www.amazon.com/dp/B0C6FN388N,https://m.media-amazon.com/images/I/51D1IibyZuL._AC_UY654_QL65_.jpg,2,284.05,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B08C6YB4LY,Kyocera DuraXV Extreme E4810 16GB Verizon | Ultra-Rugged Flip Phone IP68 Rated | 4G LTE HD Voice| 5MP Camera | 1770mAh Battery,275.99,275.99,USD,4.1,598,https://www.amazon.com/dp/B08C6YB4LY,https://m.media-amazon.com/images/I/41RxBfb4zqL._AC_UY520_QL65_.jpg,3,119.99,False,False,False,False,100+ bought in past month,"FREE delivery Mon, Sep 21Or fastest delivery Sep 15 - 16Only 2 left in stock - order soon.",False,,Only 2 left in stock - order soon.,,,,,,,False,False
B00IXWW4W4,"Panasonic Cordless Phone with Answering Machine DECT 6.0 Expandable, Call Block and Caller ID - 2 Cordless Handsets - KX-TGC222S (Silver)",62.99,62.99,USD,4.2,2950,https://www.amazon.com/dp/B00IXWW4W4,https://m.media-amazon.com/images/I/71XN6Olp2tL._AC_UY654_QL65_.jpg,5,41.8,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B09GBLFSB2,"Samsung Galaxy Z Flip 3 5G, US Version, 128GB, Phantom Black - Unlocked (Renewed)",197.99,197.99,USD,3.9,2195,https://www.amazon.com/dp/B09GBLFSB2,https://m.media-amazon.com/images/I/61hdrl3iMXL._AC_UY654_QL65_.jpg,6,189.92,False,False,False,False,50+ bought in past month,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11Only 11 left in stock - order soon.",True,,Only 11 left in stock - order soon.,,,,,,,False,False
B08VWGN1N2,"Samsung Galaxy S21+ Plus 5G, US Version, 128GB, Phantom Violet - Unlocked (Renewed)",200.0,899.22,USD,4.2,2543,https://www.amazon.com/dp/B08VWGN1N2,https://m.media-amazon.com/images/I/517TFlcl9nS._AC_UY654_QL65_.jpg,5,167.95,False,False,False,False,100+ bought in past month,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11Only 18 left in stock - order soon.",True,,Only 18 left in stock - order soon.,,,,,,,False,True
B0DNRGQRB4,"Samsung Galaxy A16 4G Dual SIM (128GB, 2025) 6.7&quot; 90Hz AMOLED, Splash Resistant, 8Core, 50MP Camera (Factory Unlocked International Model for GSM, Global) A165M/DS (25W Fast Charger Bundle, Grey)",154.87,154.87,USD,4.2,3322,https://www.amazon.com/dp/B0DNRGQRB4,https://m.media-amazon.com/images/I/51KDdahh9DL._AC_UY654_QL65_.jpg,15,125.0,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False
