asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_badge,product_availability,coupon_text,book_formats,unit_price,unit_count,book_format,product_byline,price_missing,has_discount,market,source,position,device_category
B0FMDDYZ1L,"Samsung Galaxy A17 5G A176 Dual Sim 4GB RAM 128GB - Black - 128, W129189135 (4GB RAM 128GB - Black - 128 GB)",204.5,204.5,USD,4.3,224.0,https://www.amazon.com/dp/B0FMDDYZ1L,https://m.media-amazon.com/images/I/51meMM2yYoL._AC_UY654_QL65_.jpg,1.0,204.5,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 8 left in stock - order soon.",False,,Only 8 left in stock - order soon.,,,,,,,False,False,US,,,
B0HJ1L51G7,"12x50 High Power HD Monocular Telescope with Phone Adapter &amp; Tripod, Waterproof Compact Monocular for Bird Watching, Hiking, Camping - Clear Low Light Vision",139.99,139.99,USD,5.0,5.0,https://www.amazon.com/dp/B0HJ1L51G7,https://m.media-amazon.com/images/I/712ZGRqWgSL._AC_UY654_QL65_.jpg,1.0,139.99,False,False,True,False,New on Amazon in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B0CVYKL34H,"Google Pixel 8 5G,US Version, 128 GB Obsidian - Unlocked (Renewed)",288.96,684.75,USD,3.5,1023.0,https://www.amazon.com/dp/B0CVYKL34H,https://m.media-amazon.com/images/I/81Gn0pTWnBL._AC_UY654_QL65_.jpg,11.0,258.99,False,False,False,False,500+ bought in past month,"FREE delivery Tue, Sep 15Only 12 left in stock - order soon.",True,,Only 12 left in stock - order soon.,,,,,,,False,True,US,,,
B0B6D53G2V,"Samsung Galaxy S22+ Plus 5G, US Version, 256GB, Phantom Black - Unlocked (Renewed)",229.95,249.0,USD,4.2,1698.0,https://www.amazon.com/dp/B0B6D53G2V,https://m.media-amazon.com/images/I/61R5xNY4ZWL._AC_UY654_QL65_.jpg,22.0,194.89,False,False,False,False,300+ bought in past month,"FREE delivery Tomorrow, Sep 11Only 4 left in stock - order soon.",True,,Only 4 left in stock - order soon.,,,,,,,False,True,US,,,
B0F2G65NZP,Motorola Razr Ultra 2025 | Unlocked | Made for US 16/512GB | 50MP Camera | Pantone Cabaret,799.99,799.99,USD,4.1,214.0,https://www.amazon.com/dp/B0F2G65NZP,https://m.media-amazon.com/images/I/71EB7IonH8L._AC_UY654_QL65_.jpg,2.0,631.99,False,False,True,False,50+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False,US,,,
B0F9XZD976,"Nothing Phone (3) Cell Phone, 5G Unlocked Phones 256GB, Android 15, Snapdragon 8s Gen4, AI Mobile Phones with Four 50MP Cameras &amp; AMOLED Display, 5150mAh, Glyph Interface, Smartphone White",699.0,799.0,USD,4.0,122.0,https://www.amazon.com/dp/B0F9XZD976,https://m.media-amazon.com/images/I/51xHUFqPx9L._AC_UY654_QL65_.jpg,2.0,569.05,False,False,False,False,100+ bought in past month,"FREE delivery Tue, Sep 15Only 1 left in stock (more on the way).",True,,Only 1 left in stock (more on the way).,,,,,,,False,True,US,,,
B0CSGK59ZB,"Panasonic Corded Phone/Cordless Phone with Answering Machine, Advanced Call Block and 2-Way Recording, 2 Handsets Expandable up to 6 Cordless Handsets, Landline Telephone - KX-TGF852B (Black)",134.99,134.99,USD,4.2,803.0,https://www.amazon.com/dp/B0CSGK59ZB,https://m.media-amazon.com/images/I/81ngV9Xg7hL._AC_UY654_QL65_.jpg,5.0,85.67,False,False,True,False,800+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B0CRPQ8W8X,"Samsung Galaxy S23 FE 5G, US Version, 128GB, Black - Unlocked (Renewed)",229.0,409.99,USD,4.2,1067.0,https://www.amazon.com/dp/B0CRPQ8W8X,https://m.media-amazon.com/images/I/71iQPXoiWYL._AC_UY654_QL65_.jpg,22.0,189.0,False,False,False,False,500+ bought in past month,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",True,,,,,,,,,False,True,US,,,
B0B9M14Z1V,"Samsung Galaxy S21 FE 5G, 128GB, Graphite - Unlocked (Renewed) | 6.4&quot; Display",149.0,149.0,USD,4.1,228.0,https://www.amazon.com/dp/B0B9M14Z1V,https://m.media-amazon.com/images/I/61FzowS3k2L._AC_UY654_QL65_.jpg,12.0,137.95,False,False,False,False,100+ bought in past month,"FREE delivery Sat, Sep 12",False,,,,,,,,,False,False,US,,,
B0C8BW1P3Q,"Google Pixel 7a 5G, 128GB, Charcoal - Unlocked (Renewed)",179.95,179.95,USD,3.7,811.0,https://www.amazon.com/dp/B0C8BW1P3Q,https://m.media-amazon.com/images/I/61r7cCpQPlL._AC_UY654_QL65_.jpg,7.0,174.9,False,False,False,False,500+ bought in past month,"FREE delivery Wed, Sep 16Or fastest delivery Sat, Sep 12",True,,,,,,,,,False,False,US,,,
B007B5VH0E,"AT&amp;T CL4940 Corded Phone with Digital Answering System, Caller ID, Large Tilt Display",49.99,52.95,USD,4.4,14542.0,https://www.amazon.com/dp/B007B5VH0E,https://m.media-amazon.com/images/I/71IRO2MM2TL._AC_UY654_QL65_.jpg,42.0,31.79,False,False,True,False,1K+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,True,US,,,
B08VLMQ3KS,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Gray - Unlocked (Renewed) | Unlocked",183.57,289.88,USD,4.0,15766.0,https://www.amazon.com/dp/B08VLMQ3KS,https://m.media-amazon.com/images/I/61XyNdmvr6L._AC_UY654_QL65_.jpg,29.0,132.0,False,False,True,False,1K+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 5 left in stock - order soon.",True,,Only 5 left in stock - order soon.,,,,,,,False,True,US,,,
B0F49DQKT8,"SAMSUNG Galaxy A36 5G 2025 | 256GB, Dual SIM | 6.7&quot; 120Hz AMOLED, IP67 Water Resistant, Android 15 | International Model Factory Unlocked for T-Mobile &amp; Global | 25W Fast Charger Bundle (Black)",310.0,310.0,USD,4.3,473.0,https://www.amazon.com/dp/B0F49DQKT8,https://m.media-amazon.com/images/I/41CtyAEAmrL._AC_UY654_QL65_.jpg,1.0,310.0,False,False,False,False,400+ bought in past month,"FREE delivery Thu, Sep 17Only 2 left in stock - order soon.",True,,Only 2 left in stock - order soon.,,,,,,,False,False,US,,,
B0DNLLMVBX,Samsung Galaxy A06 4G LTE (64GB + 4GB) Latin Version SM-A065M/DS Factory Unlocked 6.7&quot; Dual Sim 50MP Dual Cam (Case Bundle) - (Black),115.73,115.73,USD,4.5,363.0,https://www.amazon.com/dp/B0DNLLMVBX,https://m.media-amazon.com/images/I/21Ccz1qMSWL._AC_UY256_QL65_.jpg,5.0,99.4,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 5 left in stock - order soon.",True,,Only 5 left in stock - order soon.,,,,,,,False,False,US,,,
B09V5LDZQ4,"Samsung Galaxy S22 5G, 128GB, Phantom Black - Unlocked (Renewed)",192.0,192.0,USD,3.9,2739.0,https://www.amazon.com/dp/B09V5LDZQ4,https://m.media-amazon.com/images/I/61M4ndNetDL._AC_UY654_QL65_.jpg,23.0,149.99,False,False,False,False,1K+ bought in past month,"FREE delivery Sat, Sep 12",False,,,,,,,,,False,False,US,,,
B0DRLMLMVX,"T-Mobile Revvl 7 Pro 5G Unlocked Smartphone, 256GB, Azurite Blue",126.99,126.99,USD,3.9,318.0,https://www.amazon.com/dp/B0DRLMLMVX,https://m.media-amazon.com/images/I/51Aux7GAksL._AC_UY654_QL65_.jpg,5.0,119.5,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 8 left in stock - order soon.",False,,Only 8 left in stock - order soon.,,,,,,,False,False,US,,,
B0CRWT7WF1,Samsung Galaxy A05 A065M 64GB Dual-SIM GSM Unlocked Android Smartphone (Latin America Version) - Black,124.5,124.5,USD,4.4,757.0,https://www.amazon.com/dp/B0CRWT7WF1,https://m.media-amazon.com/images/I/61UjBLFlH2L._AC_UY654_QL65_.jpg,2.0,75.0,False,False,True,False,300+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B00839N5O8,"VTech CS6649 DECT 6.0 Expandable Corded/Cordless Phone with Answering System and Caller ID/Call Waiting, Silver/Black with 1 Handset",69.95,69.95,USD,4.3,5503.0,https://www.amazon.com/dp/B00839N5O8,https://m.media-amazon.com/images/I/71F6JI1A5cL._AC_UY654_QL65_.jpg,4.0,45.89,False,False,True,False,200+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B0HJ68G37Q,"Dial Bop Phone, Phone Receiver for Cell Phone, Hand Held Receiver for Cell Phone, 3.5mm Type-C Wired Vintage Telephone Receiver (Pink, Type-C)",24.99,24.99,USD,,0.0,https://www.amazon.com/dp/B0HJ68G37Q,https://m.media-amazon.com/images/I/61igzPTt-uL._AC_UY654_QL65_.jpg,1.0,24.99,False,False,False,False,,FREE delivery Sep 25 - Oct 6,False,,,You pay $21.24 with coupon,,,,,,False,False,US,,,
B0BZG7N8LW,"Panasonic Cordless Phone with Answering Machine, Link2Cell Bluetooth Home Phones, Voice Assistant and Advanced Call Blocking, Expandable System with 3 Handsets - KX-TGD863W (White)",92.99,107.99,USD,4.3,11684.0,https://www.amazon.com/dp/B0BZG7N8LW,https://m.media-amazon.com/images/I/71u44G679tL._AC_UY654_QL65_.jpg,2.0,73.46,False,False,True,False,300+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,Limited time deal,,,,,,,,False,True,US,,,
B0H7STX68V,"Samsung Galaxy S26 FE, Unlocked Phone, Blueberry, 128GB | Galaxy AI, AI Photo Editor, 50MP Camera, Photo Assist, My FanCam, Super Steady Video, 4900 mAh Battery, 8 GB Memory",699.99,699.99,USD,,0.0,https://www.amazon.com/dp/B0H7STX68V,https://m.media-amazon.com/images/I/51bp8y5AwfL._AC_UY654_QL65_.jpg,1.0,699.99,False,False,True,False,New on Amazon in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B08L9MY937,"Samsung Galaxy A71 5G, 128GB, Prism Cube Black - Unlocked (Renewed)",139.44,139.44,USD,4.0,2145.0,https://www.amazon.com/dp/B08L9MY937,https://m.media-amazon.com/images/I/61B8AZrmgjL._AC_UY654_QL65_.jpg,2.0,108.99,False,False,False,False,400+ bought in past month,"FREE delivery Tue, Sep 15Only 11 left in stock - order soon.",False,,Only 11 left in stock - order soon.,,,,,,,False,False,US,,,
B0GJ78T9CV,"Tracfone Samsung Galaxy A17 5G, 128GB, 50MP Camera (Locked to | Prepaid Smartphone - 6.7&quot; Super AMOLED 90Hz Display, 5000mAh Battery, 4GB RAM, Black",119.0,119.0,USD,4.2,50.0,https://www.amazon.com/dp/B0GJ78T9CV,https://m.media-amazon.com/images/I/81q8xB4Vt6L._AC_UY654_QL65_.jpg,1.0,119.0,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False,US,,,
B0F38VY33B,"Samsung Galaxy S25 Ultra, 256GB, Titanium Silverblue - Unlocked (Renewed)",709.97,709.97,USD,4.0,1108.0,https://www.amazon.com/dp/B0F38VY33B,https://m.media-amazon.com/images/I/71yUVEekQWL._AC_UY654_QL65_.jpg,24.0,649.99,False,False,False,False,400+ bought in past month,"FREE delivery Tomorrow, Sep 11Only 11 left in stock - order soon.",True,,Only 11 left in stock - order soon.,,,,,,,False,False,US,,,
B0F4QHQ83J,"Tracfone Samsung Galaxy A16 5G Phone - 128GB, 1-Yr Plan Included, Black | Prepaid Smartphone - AMOLED Display + 1-Yr Plan-Vivid 6.7&quot; AMOLED display backed by 365 days of service - Locked to Tracfone",79.99,79.99,USD,4.2,141.0,https://www.amazon.com/dp/B0F4QHQ83J,https://m.media-amazon.com/images/I/61S46I3pUKL._AC_UY654_QL65_.jpg,1.0,79.99,False,False,True,False,1K+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B0D33RXFVT,"Motorola Moto Razr 40 5G 2023, 128GB + 8GB RAM, Sage Green - Unlocked (Renewed)",224.97,224.97,USD,3.7,205.0,https://www.amazon.com/dp/B0D33RXFVT,https://m.media-amazon.com/images/I/51pD3ERTtkL._AC_UY654_QL65_.jpg,4.0,162.0,False,False,False,False,200+ bought in past month,"FREE delivery Tomorrow, Sep 11Only 10 left in stock - order soon.",False,,Only 10 left in stock - order soon.,,,,,,,False,False,US,,,
B0DKTRNCTN,"VTech IS8128-51 Super Long Range 5-Handset DECT 6.0 Cordless Phone for Home with Answering Machine, 2300 ft Range, Call Blocking, Bluetooth Connect to Cell, Intercom",164.95,164.95,USD,4.2,4829.0,https://www.amazon.com/dp/B0DKTRNCTN,https://m.media-amazon.com/images/I/81bTER-wsEL._AC_UY654_QL65_.jpg,3.0,104.53,False,False,True,False,400+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B097C3TS3Q,"Samsung Galaxy A42 5G, 128GB, Black - Unlocked (Renewed)",120.92,120.92,USD,4.1,1418.0,https://www.amazon.com/dp/B097C3TS3Q,https://m.media-amazon.com/images/I/61+1P+zaZTS._AC_UY654_QL65_.jpg,7.0,91.0,False,False,False,False,200+ bought in past month,"FREE delivery Sat, Sep 12Only 1 left in stock - order soon.",False,,Only 1 left in stock - order soon.,,,,,,,False,False,US,,,
B09W3PK64J,"Samsung Galaxy S22+ Plus 5G, US Version, 128GB, Green - Unlocked (Renewed)",208.95,208.95,USD,4.2,548.0,https://www.amazon.com/dp/B09W3PK64J,https://m.media-amazon.com/images/I/71GFJM41gKL._AC_UY654_QL65_.jpg,19.0,159.99,False,False,False,False,500+ bought in past month,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,,,,,,,,,False,False,US,,,
B0DMCTB8GK,"Samsung Galaxy A15 5G, 128GB, Blue Black - Locked to T-Mobile (Renewed)",98.44,98.44,USD,3.9,1024.0,https://www.amazon.com/dp/B0DMCTB8GK,https://m.media-amazon.com/images/I/51mRnMaCDpL._AC_UY654_QL65_.jpg,27.0,98.42,False,False,True,False,200+ bought in past month,"Join Prime to get FREE delivery Sat, Sep 12Or Non-members get FREE delivery Tue, Sep 15Only 7 left in stock - order soon.",False,,Only 7 left in stock - order soon.,,,,,,,False,False,US,,,
B0HB4VG4YN,Mkeke for iPhone Duo Case Techwoven Black | [Compatible with MagSafe] [Premium Tech Woven Fabric] [Drop Protection] Shockproof Skin-Friendly,35.99,35.99,USD,4.6,447.0,https://www.amazon.com/dp/B0HB4VG4YN,https://m.media-amazon.com/images/I/81xfPeU3hSL._AC_UY654_QL65_.jpg,1.0,35.99,False,False,True,False,,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False,US,,,
B09P147NYF,"VTech VG208 DECT 6.0 Corded/Cordless Phone with Answering Machine, Call Blocking, Caller ID, Large Backlit Display, Full-Duplex Speakerphone - Silver/Black",72.95,72.95,USD,4.2,2299.0,https://www.amazon.com/dp/B09P147NYF,https://m.media-amazon.com/images/I/719VUBk0ygL._AC_UY654_QL65_.jpg,2.0,38.8,False,False,True,False,300+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B08PNN2SKF,"Apple iPhone 12 Mini, 64GB, Blue - Unlocked (Renewed)",168.92,168.92,USD,4.0,19519.0,https://www.amazon.com/dp/B08PNN2SKF,https://m.media-amazon.com/images/I/51-ZD+JBZ7L._AC_UY654_QL65_.jpg,10.0,154.99,False,False,False,False,500+ bought in past month,"FREE delivery Sat, Sep 12",True,,,,,,,,,False,False,US,,,
B084KS5WYC,Samsung Galaxy A10e 32GB A102U GSM Unlocked Phone - Black (Renewed),76.44,76.44,USD,4.0,4344.0,https://www.amazon.com/dp/B084KS5WYC,https://m.media-amazon.com/images/I/71Eh6YWqqyL._AC_UY654_QL65_.jpg,9.0,72.0,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B00F9Z3RX8,"Panasonic Cordless Phone System, 2 Line with 2 Handsets - Answering Machine, Link2Cell, 3-Way Conference, Call Block, Long Range DECT 6.0, Bluetooth - KX-TG9542B (Black)",173.99,193.99,USD,4.1,1067.0,https://www.amazon.com/dp/B00F9Z3RX8,https://m.media-amazon.com/images/I/61cQFNH+d9L._AC_UY654_QL65_.jpg,4.0,137.45,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,Limited time deal,,,,,,,,False,True,US,,,
B0DYV232GT,"AT&amp;T DECT 6.0 Cordless Phone, 4-Handset – Smart Call Blocker, Bluetooth Connect to Cell, Answering Machine, 1.8&quot; Backlit Display | DL72419",86.96,96.95,USD,4.2,15271.0,https://www.amazon.com/dp/B0DYV232GT,https://m.media-amazon.com/images/I/81wvcExy7DL._AC_UY654_QL65_.jpg,2.0,42.61,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,Limited time deal,,,,,,,,False,True,US,,,
B0CK5T84WJ,"Samsung Galaxy Z Flip 5 5G, US Version, 512GB, Graphite - Unlocked (Renewed)",338.44,338.44,USD,4.0,451.0,https://www.amazon.com/dp/B0CK5T84WJ,https://m.media-amazon.com/images/I/51kso67o64L._AC_UY654_QL65_.jpg,2.0,289.99,False,False,False,False,50+ bought in past month,FREE delivery Sep 18 - 24Or fastest delivery Sep 18 - 22,True,,,,,,,,,False,False,US,,,
B0GW9TVHJB,"Samsung Galaxy A57 5G (2026), Unlocked Android Smartphone, 128GB, AMOLED Display, Triple Camera, IP68, 5000mAh Battery, US Version, US 1 Yr Warranty, Awesome Gray",549.99,549.99,USD,4.4,126.0,https://www.amazon.com/dp/B0GW9TVHJB,https://m.media-amazon.com/images/I/51mD59m3QKL._AC_UY654_QL65_.jpg,5.0,438.45,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B0FQZRXX2R,Samsung Galaxy A07 4G Ai (Compatible only with T-Mobile Mint Tello &amp; Global) (64GB + 4GB) Unlocked SM-A075/DS Dual Sim Warranty Latin America 6.7&quot; 50MP Dual Cam (Black SM-A075MZKGGTO),124.7,124.7,USD,4.3,169.0,https://www.amazon.com/dp/B0FQZRXX2R,https://m.media-amazon.com/images/I/41BeV0vmH3L._AC_UY654_QL65_.jpg,7.0,79.6,False,False,True,False,200+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False,US,,,
B0F493SPV4,"Samsung Galaxy A56 5G 2025 | 256GB, 12GB, Dual SIM | 6.7&quot; 120Hz AMOLED, IP67 Water Resistant, Android 15 | International Model Factory Unlocked for T-Mobile &amp; Global | 25W Charger Bundle (Graphite)",399.0,399.0,USD,4.4,512.0,https://www.amazon.com/dp/B0F493SPV4,https://m.media-amazon.com/images/I/413rgp6fc1L._AC_UY654_QL65_.jpg,1.0,399.0,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 20 left in stock - order soon.",True,,Only 20 left in stock - order soon.,,,,,,,False,False,US,,,
B0C5B736X3,"SAMSUNG Galaxy S23 5G, US Version, 128GB, Phantom Black - Unlocked (Renewed)",255.0,255.0,USD,4.1,2109.0,https://www.amazon.com/dp/B0C5B736X3,https://m.media-amazon.com/images/I/51yz4TrDNdL._AC_UY654_QL65_.jpg,35.0,209.95,False,False,False,False,1K+ bought in past month,"FREE delivery Sat, Sep 12Only 14 left in stock - order soon.",True,,Only 14 left in stock - order soon.,,,,,,,False,False,US,,,
B09Z8P34NM,"Samsung Galaxy A13, 32GB, Black - Unlocked (Renewed)",92.44,92.44,USD,4.1,1738.0,https://www.amazon.com/dp/B09Z8P34NM,https://m.media-amazon.com/images/I/61IX+1qw35L._AC_UY654_QL65_.jpg,11.0,74.49,False,False,True,False,400+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 10 left in stock - order soon.",False,,Only 10 left in stock - order soon.,,,,,,,False,False,US,,,
B09LN7CB6H,T-Mobile REVVL V+ 5G Android 64GB Smartphone - Nebula Black (Renewed) (T-Mobile Unlocked),98.44,98.44,USD,4.0,641.0,https://www.amazon.com/dp/B09LN7CB6H,https://m.media-amazon.com/images/I/51Da6-PelKL._AC_UY654_QL65_.jpg,4.0,92.35,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
B09SM24S8C,"Samsung Galaxy A03s, 32GB, Black - Unlocked (GSM Only) (Renewed)",76.9,76.9,USD,4.0,2064.0,https://www.amazon.com/dp/B09SM24S8C,https://m.media-amazon.com/images/I/51m45B3Yy+L._AC_UY654_QL65_.jpg,1.0,76.9,False,False,False,False,200+ bought in past month,"FREE delivery Sep 15 - 18Or fastest delivery Wed, Sep 16Only 2 left in stock - order soon.",True,,Only 2 left in stock - order soon.,,,,,,,False,False,US,,,
B0F9QP41SS,Samsung Straight Talk Galaxy A16 5G SM-S166V 128GB 4GB RAM Blue 6.7&quot; FHD+ Super AMOLED Android 14 Triple Rear Camera 5G Smartphone,95.0,109.98,USD,4.2,13.0,https://www.amazon.com/dp/B0F9QP41SS,https://m.media-amazon.com/images/I/41F-hpXqr0L._AC_UY654_QL65_.jpg,1.0,95.0,False,False,False,False,100+ bought in past month,"FREE delivery Thu, Sep 17Or fastest delivery Sep 14 - 15",False,,,,,,,,,False,True,US,,,
B09X3YNV4N,"Motorola Moto G Power 2022, 64GB + 4GB RAM, Dark Grove - Unlocked (Renewed)",83.99,83.99,USD,4.1,284.0,https://www.amazon.com/dp/B09X3YNV4N,https://m.media-amazon.com/images/I/61Oy3MBSjlL._AC_UY654_QL65_.jpg,5.0,78.0,False,False,True,False,200+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15Only 1 left in stock - order soon.",False,,Only 1 left in stock - order soon.,,,,,,,False,False,US,,,
B0G2PST2HJ,"AT&amp;T 3-Handsets Landline Home Phone with Call Blocker, Caller ID/Call Waiting, Full-Duplex Handset Speakerphone, Backlit Keypad &amp; Display, Rechargeable Battery, ECO Mode, DECT 6.0: GL2101-31",67.95,67.95,USD,4.4,2732.0,https://www.amazon.com/dp/B0G2PST2HJ,https://m.media-amazon.com/images/I/81KaO5cLiBL._AC_UY654_QL65_.jpg,2.0,31.94,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False,US,,,
