title,source,link,price,imageUrl,rating,ratingCount,productId,position,device_category
"MSI Thin 15 B12VE (Core i7-12650H, RTX 4050 6GB) Gaming Laptop > Gray",Game City,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,productid:14709455071308008020,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,681.41",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRg1fml2Mb8CtVbQY83oqUADOqIZDf0g-wc4dqKQz0RNLQtyDDsz7SfzkzMSCaH4tz9-VDbeQQsG9tG8VelOOX-6m7ryZeXS8tJnYmrjU19scJSWbyl-R5b,4.4,12.0,14709455071308008020,22,gaming_laptops
ASUS TUF A16 Ryzen 7 RTX 4050 16GB 512GB SSD 16” 144Hz WUXGA Gaming Laptop,Godukkan.com,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,catalogid:10360792609819143981,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 4,878.30",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSXxUy6urfYApaLfEMMWRDf_pshTJEy_rsdGtilEBNubTaCxfjhrrHugyDtw0Aw7N_nGazxG4lF8kCPxm8-x35Q72q3wDY4TszxLnHqmPDg,,,10360792609819143981,23,gaming_laptops
Lenovo LOQ 15IRX10 15.6 i5-13450HX 1tb Ssd/rtx Gaming Laptop,Gear-up.me,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,catalogid:1066840781696353092,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 6,850.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSaPbvAh7ySt_xojT2WqWEv3goBOySIWe1u7t4WEIE_BkLBIlX4qZyB2ciiXyyLiO_3iyf0QpB4_f98_tLSOYWruM8zXZi-J9wPlh3Z5N1a6V44Nhy7GPbb,4.5,378.0,1066840781696353092,24,gaming_laptops
لابتوب الألعاب ASUS TUF Gaming A15 FA506NCG، شاشة IPS عالية الدقة بالكامل مقاس 15.6 بوصة بتردد 144 هرتز، معالج AMD Ryzen 7 8845HS، ذاكرة وصول عشوائي 1,Microless.com,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,productid:3106368904123183993,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 4,209.29",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRSNc_oUMRmc4JKWtdWWYKxrGRhGC0dM34ltlrbPELO6UcBr5e2T3W0O7_CDNehFTxSEP9YBj_ci0d_nSKP1oUo0qqBPxrkFlYoZH4XtGQ,,,3106368904123183993,25,gaming_laptops
Acer Predator Helios NEO 16 AI Gaming Laptop,McGrocer,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,catalogid:1232067999980624445,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 9,766.89",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT46BKMMlrvy9lEO7l5UKUPzHxzXkun_068Ov10g8ftjq8FwjNcvLj6ZYMXK5HxmrU77O2ox2rplS0rOxLbydbXZrzpqxQt56IuC_pqth2v6vvLPbjM35IViw,5.0,3.0,1232067999980624445,26,gaming_laptops
"ASUS ROG Strix-G17 Gaming Laptop 17.3"" FHD Display AMD Ryzen 9-7845HX",Ubuy,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,catalogid:67211884107347409,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 8,720.38",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRHpAPaLj8WHBA5ipOb1NATlbCPiT1axW7tFXsirvbz5vVlCHHBBJmbJ0ajAjxmLffylZ3hxk9pxkpUddfYFTcnvl35pvkUzXMp-89scXc,,,67211884107347409,27,gaming_laptops
"Lenovo Legion 5 15IAX10 15.1"" Gaming Notebook WQXGA Intel Core Ultra 7 255HX 83f0001rus",eBay - g_*4*_l,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,catalogid:9255687053132369254,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 13,051.43",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ3Wxj6cYwJgWqP0_ruSxlrksSfExrgwATsJr1ySfhNWKIU-zeTlj0fVJtCn9ArqXhNtENe9wbSolA61T0EGBjy-3xvGyuVD499aYMZ1SjVQmbz5b7q0Rsubw,,,9255687053132369254,28,gaming_laptops
"Asus ROG Zephyrus G16 AI – 16"" 2.5K OLED 240Hz, Intel Core Ultra 9 285H, NVIDIA RTX 5080, 64GB RAM, 1TB SSD, Eclipse Gray",Anigma Computers,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,productid:6620389343416392959,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 15,031.40",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSu--n-YATSnY5sLTM9R5FXl06-NnIVQrXtomBEv3WSpS82VQORsNaK_D9rOSeaSA8nO9ePzY45IlhjRsqnJ70J0QuDVPiNd8VkSRCWB4G-LEnpqMwDUn0Luw,,,6620389343416392959,29,gaming_laptops
Asus Laptop Asus TUF Gaming A15 Ryzen 9 7940HS / 16 GB / 1 TB / W11 / RTX 4070 / 144 Hz FA507XI-LP013W,Game City,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,catalogid:5873805620541663733,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 6,543.70",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSEEw8jVR3o7tXo9n-IezRwvNvHrcc2tAmGWvpPzyyWNztYpNmiK0Mf0ZCf39S3hEOPdydeOUOecwdUPVYQ7cSUP0wLnj6YWSacUDXmghkQoa39B0q_OohN,4.3,46.0,5873805620541663733,30,gaming_laptops
لابتوب ASUS TUF Gaming F16 FX607VU، شاشة WUXGA IPS مقاس 16 بوصة بتردد 144 هرتز، معالج Intel Core 7 240H، ذاكرة وصول عشوائي 16 جيجابايت، قرص صلب SSD بس,Microless.com,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,productid:18020015515295264272,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 4,394.26",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTCXoGrmOIb2gGM4fpSXoeiw6ImSnddjna-n1lVx06QWhghsDWZaSe9lmzDn28Ub_9PTuB94dtP6Plc364fwnZZHcgcPb-YLC-wR2fwZPc3,,,18020015515295264272,31,gaming_laptops
Asus TUF F16 FX608JHR-RV007 Gaming Laptop Intel Core i7-14650HX Processor 32GB Ram 1TB SSD Storage NVIDIA GeForce RTX 5050-8GB Graphics 16 Inch WUXGA,Godukkan.com,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,productid:11542028216412358668,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 7,278.35",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQF5r6kSTd8_fVAOq6ViBnHfyPC0bAFNxIsQx-iPBBHyJuIyvKKNZgv23te2M-UUCMXaO2YWiX2JnUU2RGZbjBnsz52pg8y4B0CMiIil5lm,4.7,87.0,11542028216412358668,32,gaming_laptops
"لابتوب العاب اتش بي فيكتوس 15-fb3706nx, BA2P8EA رايزون 7-8845HS، كرت شاشة RTX 4050 6-GB, الرامات 16 جيجا، 1 تيرا،",Wafi World Store,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,productid:3001188834691617743,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 6,899.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSZMs4aaKCy5Kq9ulKMfMsJd5BWY9x37ubPKcDZjWjH9QBvm7rf5VCpqabiC4T6hS4oDOVRIMVriPkO2b7V8Gqvv1OJjTWYawoa7uxBjlqc8Y3zAcd08r81KqE,,,3001188834691617743,33,gaming_laptops
LOQ 15AHP11 Luna Grey Laptop – AMD Ryzen 7 250,Gear-up.me,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,catalogid:6659881403569016508,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 8,985.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRp7wLoWaHOYUGIWYQDxayLt9LdltFEWABaTGZV117RZHKgofewuCq0HSUE71AxVL9R8cLbrGhM7J-eoJ-I7bempp3fcBgnsRMOq4iJLkfvd4HUCuiyOtaS,,,6659881403569016508,34,gaming_laptops
2025 Asus Rog Zephyrus G16 Gu605 64gb 1tb Ultra 9 Rtx 5090 Gaming,eBay - t-ai-wan,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,productid:8579129811771737998,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 23,280.19",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSIjK716eC6w1uSxB7XV9PrxDWNbB2gckLfT8aQVJ3-5lBAd_XZzsxbKngGIPqdOdnExEkKUwBwXFQAH8Mza4_q5M-pF-nrTaRpIqmp40fEiC914lOArVMWwQ,,,8579129811771737998,35,gaming_laptops
Lenovo LOQ 15.6 Gaming Laptop RTX 5060 i7-13650HX FHD IPS Display 144Hz DDR5 RAM -2TB PCIe SSD -Backlit Keyboard,Ubuy,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,catalogid:9267804307477276113,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 9,092.18",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRH8NfT8-wHlU4lJ4BXGblR7gxYpIeIH_a6B1qeRg3-uHO0CjLJWz-evYQaS6YZ1W0X8aQfAzrAgJt3y0kIyHWqpJk8ELCkUG1Kg4GWG3JG,,,9267804307477276113,36,gaming_laptops
MSI Notebooks katanaa17b8896,Game City,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,catalogid:1435964206368029233,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 6,493.60",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSJzlXHmZHXaIU63MXj2NARjh0kgr-At0pu34MoTuGb33wE1oFTDtcxKo9hzh6xSXjH8AtCwmaby8E5Zdcshr7Wk0CchGOpo9t55kJn3VMV,,,1435964206368029233,37,gaming_laptops
ASUS TUF Gaming F16 Intel Core i7,Godukkan.com,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,catalogid:3868919080401654342,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 6,208.85",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcShx52go6hNgIzeytKXHFI9rkMK86vutPklo-ZyxaGcIwyZ_yE0Z_EC-fPh7YVwOFQi_DAjMMHDm4SvfuDD4sWnUbozJAkcCE07RAzflh4,4.7,87.0,3868919080401654342,38,gaming_laptops
Lenovo Legion 9 18IAX10 Laptop – Intel Core Ultra 9 290HX Plus 64GB DDR5 RAM,Gear-up.me,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,catalogid:5398876382306056576,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 27,128.00",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTzJoTMUOhAle2Ey5SQo0iGWCX6qBoNLpzITSgwyf3PiJUr90m6qcbiUQcoC27gGoylHbH0tyVh_Lhbj8yzn7PPPrTmvebuEFe58FCGAlCWXpjv5az6Btt8PA,,,5398876382306056576,39,gaming_laptops
16in Double Screen Laptop For 11 For W 10855M Processor 16GB 1TB Support,eBay - mnyts87,"https://www.google.com/search?ibp=oshop&q=Gaming+Laptop&prds=localAnnotatedOfferId:1,productid:10744943897563152333,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,513.01",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSRHA4God14I7GywLYaRxXudFpwNdvEWLSwM-fbXmta_AsCmvKOgtr1dPP-mhfb5mho_Thx6GBcMwKt-5FpTtsgfbiaBRd5yktYuc2SlgAiN6LUdIaAW0W1Lw,,,10744943897563152333,40,gaming_laptops
Apple iPhone 17 Pro,Jarir Bookstore,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:12051779625862404173,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 4,749.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSttdkqylrr8jsrUIhpwT_ftEVlueYZ3A3NtZfJpFbmTPuaPLz2MkQcL3b9U5vTBXm6QHTNM9_zajBbt-et_IzKsKgwd0uhMntQQrY0d8Py,4.6,650.0,12051779625862404173,1,iphones
Apple iPhone 15,Dealt Trading - SA,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:5355791484345428366,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,196.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRmwdcyyUmvBpSIKEyLihiJp0uNA9MMe2PZEV7hElBueCGhmmn-Tn_ZiuOWo8TiD0pDEZ1QdeHLuBNWusO7JKaAMUKQllxg1fK9O1QZ4sLlpk6_70JX7xME,4.6,29000.0,5355791484345428366,2,iphones
Apple iPhone Air,swsg.co,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:18265941180733601319,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,699.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQKG1egrDfUJOh65gITa87Zy7jKOGm3Y236JwFQmXFsfJztc5-Wy0m-KDIT5LqvDsf0Y-QJYwclIerMehTdYzncTcS82ht2e6ENnalrcjxDJbA9ZGr8kf_1Nw,4.4,3800.0,18265941180733601319,3,iphones
ابل آيفون 17 برو,Jarir Bookstore,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,productid:533559374717814216,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 5,749.00",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRCiKXIfIQpp36qKhbkZhrcXmmOs8s7DnY1FQOHC2Tr0UYUbUqzfe__JGHCb1i0DcrGc2C1KNhJlCGsd5hQAHwLCIlnzUxPvb6KnYoaxMoR,4.6,64.0,533559374717814216,4,iphones
Apple iPhone 16,noon.com - Noon Supermall,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:9314447496434260404,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,309.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQwqONjXYBIwEm4Rur0q4mzgyFYIRsNcSAw5NlCB7uqFx-0AWeNG7Y_KG5XgK8ze-SrIAhs5VnnPyiHUG_x917HaEo38pJ3yAyPjyVVkA4QCdMlDl_Lf8EhEw,4.7,12000.0,9314447496434260404,5,iphones
Apple iPhone 14,eBay - efesales,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:1230388296225396604,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 976.40,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRUnCFNjOhfYseOlOPKIp52cxB78Z34CS-Y6bJHjGGdrHQv9XufXMy1YdxdsssXvuAT6eFSpmhUYc5J5f5qWLv0Sl3ogmpTFVpXAUmupuaxDTasV_x1sD70Ew,4.4,14000.0,1230388296225396604,6,iphones
Apple iPhone 15 Plus,Dealt Trading - SA,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:12468853846842362361,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,269.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRPFuWA60puNOZZ3F03iC3Y-UoD_Xn6vMYUp2K6JKMxZwc-NY5-hgoUCOq_fwOxaW1_oFB2VO3qQoI_QvqUv-2BKq0aD9UmwURdmJCccvsnf0ZNxjsiXdOwmg,4.6,8600.0,12468853846842362361,7,iphones
Apple iPhone 16 Pro,FoneZone.me,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:13271190199623581682,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,900.37",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcROIZt9rrCuPVrePYEWgZ7FHZiurp6TSzO6D4vOqpoW7DXQJg6Or6Ooy-G8pWjukl1OiX6lV525Dt2nlyPFREHnwUrlz8_DHBJ1_9ENnhUJ3SGl8LQlNUce,4.2,5800.0,13271190199623581682,8,iphones
Apple iPhone 12 Pro Max,Revibe KSA,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:4798561803125689732,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,349.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQxKS0zkML4CZSy-yVWgLiBpNpoIbDxfVJeQ2UBadvfyAqWYEYKA5YbGTreALtXWkM3nN2BfatkL57-kpjc5kk1EOMB5tf14ooththhDbatcF97tir2fQ7Z8Q,4.4,12000.0,4798561803125689732,9,iphones
Apple iPhone 14 256Gb Unlocked,Dealt Trading - SA,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:9248645309856242953,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,686.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcREe5Jkt0XJ9ygtX0atf8XkXjLILCrnv-k0zM2KpG4HVzUEz9ft2KYou_Fitup4yxX--Hj63A-hHMfaJof7LyAjheqQ3E-IPbuZud85S-Qg9QcAxV-np73D,4.7,3.0,9248645309856242953,10,iphones
Apple آيفون 11 - سعة 128 جيجابايت - أخضر - بالتقسيط 36 المريح,Popsy,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,productid:10663780302435920193,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,039.00",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT1hNcRjEBn1NSdCWSDg2_MNfGEr3JYeWZAcH8OV7kAbMy9aCSjDaN41a7sDYQw1B-r9Jef9obGmnmjfXWf1jyXy1eO6f_PK31mdC5NKdDODgkUH2o0B7vV,3.8,1800.0,10663780302435920193,11,iphones
Apple iPhone 11,Dealt Trading - SA,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:392714609424125075,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 797.00,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSoih1jlAVx7sHb1PBXjz9R8Fpj_bl4-Z0dRp3R6DchJhS5FglwTJUIKh0JkzjlCWKfIzfcQCtMOVX_LhImmXgXSdJoNwODdA9A5lgFvbCXdY58JLS1a_t9,4.5,41000.0,392714609424125075,12,iphones
Apple iPhone 14 Plus,Revibe KSA,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:7719055967685545328,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,249.00",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQlYyHwj118PRCV317hVQmHKqLsxLJY5nqYY56nvFfJed80m4lv7W18bgMXwJ4yt8W9DehsxJvurzbWdJQfREUiOyENuY96SCwNdCqcTFZD6c8x6VHCDbHY,4.4,7300.0,7719055967685545328,13,iphones
Apple iPhone 16 Pro Max,Jomla.ae,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:9682813286588490830,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 4,076.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ-RafhfRqYoTcDjK-1CKjQm_Fy9Xf1dI2dX2PXpEnHmJc_54zzRq78Wj99MbUlL6x2Tlhwii9KnoBZ4FuxZxunFS2Ml56woWaKFCwj1xY,4.4,9600.0,9682813286588490830,14,iphones
iphone 13 PRO,gpsaudi.com,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,productid:5399307296601994463,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 10.00,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRMTVBcYKdw5cFM1yc9b0T3LhOKkx_0pP9RgCFU0lewjrlJeCOQ1x9JR9uG3oVc7wGV_Xz0w8lqSDalNDchc3-LN0LCZA7LOMDD_XxIv5vstifpKqKs50Lzcg,,,5399307296601994463,15,iphones
Apple iPhone 16 Plus,Dealt Trading - SA,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:4269898136858118258,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,707.00",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSzt4GaYbXvk470Yj6Nt1Nu6y5Hr5w7og7ISQpBeQENgHxv8KIaBywo1rIL6q-3o9KkLWc9Hvj1VmDlVUnrmholEOEx5XIuEEWxWKEB6YJyw6FTIJfdvsZZ,4.6,4400.0,4269898136858118258,16,iphones
Apple iPhone 16e,eBay,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:16859601662548111911,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,717.95",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTVi3rVzQXd49SujxXK3VYu6b5A_Yimj8wi04Wk-2R7_suaCKM23TYKKl4CRm9z4VEimO7stmufycIQJtETSDoF1FlUPZD8seKQT9piafkpw1aKWoTxonPJK3I,5.0,36.0,16859601662548111911,17,iphones
"Smartphone Apple iPhone 17 6,3"" Hexa Core 8 GB RAM 256 GB White",Level-Up,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:4177812172250873487,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,543.27",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTeQcXt1IqnuRD-hXeS0MVjavqRoQPx93pt1WkorB69qP_Zskj-XKZhqiH-ByT2I22562LqbwLFOJWuGtCgDIDWvSXmIotBsO38JQ8cIy6UgOI-Zq-ZkM772Q,4.6,297.0,4177812172250873487,18,iphones
Apple iPhone 13 Pro,Dealt Trading - SA,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,catalogid:1619782181072829665,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,819.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQr6ejVKokW0LYbniBFFZEG_mSRVqJf2nyZIZVpIxh4U9nmMvlle24MSWUpil__uGtRJahORUMqV9xkDiH552_r_D0EWlGY_KotCRwYsEP-5Q6E6ePzEeqkYQ,4.4,11000.0,1619782181072829665,19,iphones
ايفون 17 برو 256 جيجا - كحلي,العبور للإتصالات,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,productid:5748182273609312957,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 6,249.00",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSQE2vWj8JA_dDmSWakwSy8OQGkVQxyJa8IeZxm68g3y0ESGMw1aJMIy_4K0CVWyaH_JcUP5Z1illhPQJmCfEt7JpliqldQinetU-XZrJiZVWbAbVMx3W2eBQ,,,5748182273609312957,20,iphones
Apple آيفون 14 - سعة 128 جيجابايت - بنفسجي - بطاقة eSIM مزدوجة - بالتقسيط 36 المريح,Popsy,"https://www.google.com/search?ibp=oshop&q=iPhone&prds=localAnnotatedOfferId:1,productid:18084659642932668321,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,689.00",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQugXzvdS-foDwC0djGWVcPJ_1F1H2iLLgCCzofIFRQ5n39AlW_ULl_owAdDLR5NFqY01YK_3dg6uPqoXdGtVfTvVOPaaYBAQsZaVV6jWhukes0Po3acoF5,4.7,315.0,18084659642932668321,21,iphones
